autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
CaoCao2025,How to use Lora in ComfyUI (A Beginner's Guide ComfyUI Stable Diffusion),https://www.youtube.com/watch?v=NYVqcA9JvJQ,"Beginner Guides (Beginner Guides, Stable Diffusion, ControlNet Pose & Canny)",54255,2024-08-09,04:08,248,-49.27,-27.17,17.62,,
unComfyUI,ComfyUI Image to Image - SD1.5 SDXL Workflow,https://www.youtube.com/watch?v=xWfIXLjhha0,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",53858,2025-08-09,07:43,463,53.18,-35.85,-1.24,,
Benji’s AI Playground,Wan 2.2 Animate In ComfyUI Using WanVideoWrapper - Tutorial And Usage Examples,https://www.youtube.com/watch?v=lXS5ZdCcnuo,Beginner Guides (Beginner Guides),53480,2025-10-13,17:37,1057,-52.23,48.78,79.11,,
Next Tech and AI,How to use ComfyUI with Flux and Stable Diffusion 3.5 on Linux. Detailed Installation including ROCm,https://www.youtube.com/watch?v=NhGtBL4fi0c,"Beginner Guides (Beginner Guides, Stable Diffusion, Flux Model Workflows)",53402,2025-08-09,16:14,974,-17.9,7.57,28.41,,
Scott Detweiler,Reverse Prompt Lookup! Take any image (even non-AI art) and see what bot thinks the prompt might be!,https://www.youtube.com/watch?v=JPBtaAQ2H2Y,Stable Diffusion (Stable Diffusion),52693,2023-08-10,06:16,376,69.67,104.43,1.14,,
pixaroma,ComfyUI Tutorial Series Ep 45: Unlocking Flux Dev ControlNet Union Pro 2.0 Features,https://www.youtube.com/watch?v=8d3JDyfhHuY,"Flux Model Workflows (Flux Model Workflows, ControlNet Pose & Canny)",52508,2025-08-09,20:00,1200,19.95,24.24,57.77,,
Latent Vision,ComfyUI Advanced Understanding Part 3,https://www.youtube.com/watch?v=PZstjnT1cpI,"Beginner Guides (Beginner Guides, ControlNet Pose & Canny)",51445,2024-08-09,35:35,2135,-18.08,14.72,62.12,,
WINBUSH,ComfyUI in 20 Minutes: Absolute Beginner Guide to Getting Started,https://www.youtube.com/watch?v=6dXpgL1-YdM,Beginner Guides (Beginner Guides),50846,2026-04-11,21:49,1309,-84.3,-22.69,80.46,,
ComfyUI,WAN 2.2 in ComfyUI,https://www.youtube.com/watch?v=Z0yo16LzReA,Beginner Guides (Beginner Guides),50737,2025-08-09,01:07:34,4054,-62.34,25.23,71.29,,
Aris,Ultimate ComfyUI LoRA Beginner Guide (Flux LoRA Tutorial),https://www.youtube.com/watch?v=vAzhzUI6WKQ,"Beginner Guides (Beginner Guides, Stable Diffusion, Flux Model Workflows, AnimateDiff & AI Video)",49891,2025-08-09,10:51,651,-13.44,8.91,40.1,,
Theoretically Media,ComfyUI's App Mode is the Easy Button We've Been Waiting For!,https://www.youtube.com/watch?v=STHQPWLTXtc,Beginner Guides (Beginner Guides),49505,2026-04-11,19:56,1196,-67.76,20.73,38.32,,
The AI Art,"ComfyUI: IP-Adapter. Not as complex as you thought. Actually, it's plus simple.",https://www.youtube.com/watch?v=WVzaQgvKVMc,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",49427,2025-08-09,15:40,940,40.86,-82.51,51.02,,
pixaroma,ComfyUI Tutorial Series Ep 26: Live Portrait & Face Expressions,https://www.youtube.com/watch?v=q6poA8I7tRM,Beginner Guides (Beginner Guides),48711,2025-08-09,14:03,843,-82.32,53.58,55.07,,
Latent Vision,All new Attention Masking nodes,https://www.youtube.com/watch?v=4jq6VQHyXjg,"Node Graph Architecture (Node Graph Architecture, IPAdapter & Transfer)",47743,2024-08-09,10:12,612,-18.7,-25.6,-10.55,,
Latent Vision,Animations with IPAdapter and ComfyUI,https://www.youtube.com/watch?v=ddYbhv3WgWw,"IPAdapter & Transfer (IPAdapter & Transfer, Custom Nodes)",46625,2024-08-09,16:07,967,-43.54,-13.12,-42.53,,
Scott Detweiler,Stable Diffusion Image Editor!  Use a sketch or photo to guide your prompt in Dream Studio,https://www.youtube.com/watch?v=vHDEaoHd7uk,Stable Diffusion (Stable Diffusion),44518,2023-08-10,04:35,275,81.54,87.86,3.67,,
Scott Detweiler,ComfyUI - SUPER FAST Images in 4 steps or 0.7 seconds! On ANY stable diffusion model or LoRA,https://www.youtube.com/watch?v=pw8eNpmhT5o,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",43611,2024-08-09,06:53,413,66.59,-65.23,-6.27,,
Joey /// VP Land,ComfyUI Explained: How AI Image Generation Actually Works (Step-by-Step),https://www.youtube.com/watch?v=vmQdiXfXmrg,Beginner Guides (Beginner Guides),43342,2025-08-09,40:01,2401,-86.9,23.19,6.33,,
Scott Detweiler,New Model! SDXL Turbo - 1 Step Real Time Stable Diffusion in ComfyUI,https://www.youtube.com/watch?v=DZ2dfq8ljrc,Stable Diffusion (Stable Diffusion),42564,2024-08-09,06:27,387,28.87,82.04,29.41,,
unComfyUI,ComfyUI - Flux InPaint Workflow,https://www.youtube.com/watch?v=s9Ut-F6ggRs,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows, ControlNet Pose & Canny)",41528,2025-08-09,09:25,565,29.39,-4.7,21.28,,
Asad Tinkers,ComfyUI: Master Morphing Videos with Plug-and-Play AnimateDiff Workflow (Tutorial),https://www.youtube.com/watch?v=mecA9feCihs,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",41392,2024-08-09,11:41,701,23.62,-45.3,49.6,,
Brandon Flores,Beginner's Guide | What is ComfyUI? | What is Stable Diffusion?,https://www.youtube.com/watch?v=0fFxtJwT-vw,"Beginner Guides (Beginner Guides, Stable Diffusion)",40859,2024-08-09,05:42,342,-44.95,-11.4,17.76,,
Latent Vision,Build Your Own ComfyUI APP!,https://www.youtube.com/watch?v=anYHG37fUg4,Beginner Guides (Beginner Guides),38665,2024-08-09,19:07,1147,-74.07,9.17,38.95,,
ComfyUI,ComfyUI Tutorial: Consistent Characters Across Images,https://www.youtube.com/watch?v=JIBba5zZ38k,Node Graph Architecture (Node Graph Architecture),38077,2025-11-12,02:13,133,16.43,-68.84,3.35,,
Scott Detweiler,"ComfyUI - FreeU: You NEED This! Upgrade any model, no additional time, training, or cost!",https://www.youtube.com/watch?v=8XJH6uZjNzA,Stable Diffusion (Stable Diffusion),37049,2024-08-09,06:02,362,41.43,98.07,29.75,,
Benji’s AI Playground,Flux 2 Is Here! And It Runs Natively in ComfyUI! (Walkthrough: How To Run This),https://www.youtube.com/watch?v=gik9jjAIYxE,Flux Model Workflows (Flux Model Workflows),37014,2025-12-12,17:25,1045,40.11,37.84,36.74,,
Pixovert,Beginner's Guide to Stable Diffusion and SDXL with COMFYUI,https://www.youtube.com/watch?v=yamusLEyt4g,"Beginner Guides (Beginner Guides, Stable Diffusion)",36709,2023-08-10,01:04:03,3843,-48.06,-7.45,26.23,,
pixaroma,ComfyUI Tutorial Series Ep 31: ComfyUI Tips & Tricks You Need to Know,https://www.youtube.com/watch?v=VpW5r06Xb5g,Beginner Guides (Beginner Guides),36705,2025-08-09,29:29,1769,-93.48,62.66,46.82,,
Dream OFM,How I Make Realistic AI Videos With ComfyUI WAN 2.2,https://www.youtube.com/watch?v=bN_bRoIz66c,AnimateDiff & AI Video (AnimateDiff & AI Video),35802,2026-03-12,02:33,153,110.67,-10.42,73.35,,
Maxed Out,"If You're Struggling With ComfyUI, Watch This First.",https://www.youtube.com/watch?v=mht9Bg6lCL8,"Beginner Guides (Beginner Guides, AnimateDiff & AI Video)",35395,2025-08-09,05:24,324,-33.15,-10.08,81.47,,
Scott Detweiler,ComfyUI : XY Plot Tutorial.  You will use this a ton!,https://www.youtube.com/watch?v=gbSvsSpfnJs,Stable Diffusion (Stable Diffusion),34978,2024-08-09,08:04,484,43.78,67.83,8.1,,
ComfyUI Workflow Blog,"Z Image Turbo ComfyUI Workflow: Auto Prompt, Lora, GGUF, Upscale, Color Fix",https://www.youtube.com/watch?v=DmkTuA9fNQg,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Upscaling & Hires Fix)",34862,2025-12-12,11:50,710,102.73,-5.81,7.87,,
Latent Vision,"SD 3.5 Large: the good, the bad, the ugly",https://www.youtube.com/watch?v=en-GMBIa-N8,Stable Diffusion (Stable Diffusion),34764,2025-08-09,17:12,1032,71.75,75.89,16.95,,
ControlAltAI,ComfyUI: IP Adapter Workflows (Tutorial),https://www.youtube.com/watch?v=KHt-2nZsY9E,Stable Diffusion (Stable Diffusion),34260,2024-08-09,27:27,1647,56.81,59.58,14.01,,
Learn AI Labs,ComfyUi IPAdapter plus V2 FaceID Beginner's Tutorial,https://www.youtube.com/watch?v=2M4f6lnfF1Q,"Beginner Guides (Beginner Guides, IPAdapter & Transfer)",32750,2024-08-09,15:39,939,-62.4,15.75,-14.65,,
Scott Detweiler,"ComfyUI : ChatGPT helping us prompt, but not in an expected way!",https://www.youtube.com/watch?v=T1oWgIICSkI,Node Graph Architecture (Node Graph Architecture),32234,2024-08-09,12:24,744,20.2,-72.83,17.89,,
pixaroma,ComfyUI MiniMax H3: Best Video Generation Workflows (Ep29),https://www.youtube.com/watch?v=267y00jaOUc,AnimateDiff & AI Video (AnimateDiff & AI Video),32230,2026-08-07,35:34,2134,58.26,-11.0,100.09,,
Urban Decoders,Advanced AI Sketch to Image: Style transfer with comfyui and IPadapter,https://www.youtube.com/watch?v=4_37qy9Rfr0,"Stable Diffusion (Stable Diffusion, IPAdapter & Transfer)",31343,2024-08-09,08:01,481,-13.56,32.78,-27.92,,
PixelEasel,ComfyUI Inpaint Anything workflow #comfyui #controlnet  #ipadapter  #workflow,https://www.youtube.com/watch?v=_LuPU5woth0,"Node Graph Architecture (Node Graph Architecture, ControlNet Pose & Canny, IPAdapter & Transfer)",30891,2024-08-09,05:16,316,6.25,-34.02,-18.1,,
Latent Vision,Infinite Variations with ComfyUI,https://www.youtube.com/watch?v=Ev44xkbnbeQ,ControlNet Pose & Canny (ControlNet Pose & Canny),30778,2024-08-09,16:25,985,14.73,52.08,94.84,,
Prompting Pixels,Simple Outpainting With ComfyUI,https://www.youtube.com/watch?v=akwSEjgdgs0,Beginner Guides (Beginner Guides),30776,2024-08-09,02:42,162,-54.05,32.85,47.85,,
PixelEasel,ComfyUI Architectural design plan workflow  #comfyui #controlnet #ipadapter,https://www.youtube.com/watch?v=-YztmpHp8UA,"Node Graph Architecture (Node Graph Architecture, ControlNet Pose & Canny, IPAdapter & Transfer)",30202,2024-08-09,07:44,464,8.94,-24.09,-25.74,,
Not4Talent,UPSCALE any image for FREE with AI | Stable Diffusion,https://www.youtube.com/watch?v=kHbtq5pH7nM,"Stable Diffusion (Stable Diffusion, Upscaling & Hires Fix)",29856,2025-08-09,18:47,1127,85.72,41.86,10.11,,
Creative Exploration /w Purz,ComfyUI Setup & AnimateDiff-Evolved Workflow + ControlNet OpenPose and QRcode Monster,https://www.youtube.com/watch?v=GV_syPyGSDY,"Beginner Guides (Beginner Guides, Node Graph Architecture, ControlNet Pose & Canny, AnimateDiff & AI Video)",29784,2024-08-09,04:57:55,17875,-2.45,-4.26,66.66,,
ComfyUI,Wan 2.2 Animate in ComfyUI: Character Replacement Tutorial,https://www.youtube.com/watch?v=dbG-Hc6dXTA,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",29363,2025-11-12,03:11,191,20.47,71.15,-29.22,,
Cody The Software Engineer,How to make your own custom ComfyUI nodes,https://www.youtube.com/watch?v=tr_0qnwLQ0I,Node Graph Architecture (Node Graph Architecture),29080,2024-08-09,57:07,3427,2.1,-86.52,9.29,,
Latent Vision,From real to anime (with IPAdapter and ComfyUI),https://www.youtube.com/watch?v=vp_5Sm4V-Ds,IPAdapter & Transfer (IPAdapter & Transfer),28766,2024-08-09,19:19,1159,-28.54,-17.08,-33.49,,
Scott Detweiler,Prompt Engineering - Part1 : Prompt Tricks You Probably Missed for Stable Diffusion,https://www.youtube.com/watch?v=MgLpmksylOc,Stable Diffusion (Stable Diffusion),28550,2023-08-10,09:05,545,69.74,96.88,-7.99,,
Scott Detweiler,Prompt Wildcards in Stable Diffusion or Dynamic Prompting is wonderfully random,https://www.youtube.com/watch?v=yiCsqJn16pw,Stable Diffusion (Stable Diffusion),28468,2023-08-10,12:35,755,62.83,88.64,0.84,,
無限 💀,ComfyUI AnimateDiff Prompt Travel: ControlNets and Video to Video!!!,https://www.youtube.com/watch?v=Drh8jpjE1yo,"Beginner Guides (Beginner Guides, Node Graph Architecture, AnimateDiff & AI Video)",28305,2024-08-09,09:49,589,-26.76,-30.85,74.67,,
AIdea Lab,Upscaling Z-Image with SeedVR2 | Comfyui 8BG VRAM,https://www.youtube.com/watch?v=Qb6N5zGy1fQ,"AnimateDiff & AI Video (AnimateDiff & AI Video, Upscaling & Hires Fix)",28239,2026-01-11,11:16,676,106.93,16.04,42.77,,
AI Motion Studio,Flux PuLID Face Swap Inpainting ComfyUI Tutorial | Consistent Character Workflow,https://www.youtube.com/watch?v=2QzHLuKHcPU,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows, AnimateDiff & AI Video)",27929,2025-08-09,08:08,488,50.26,-21.88,38.02,,
조피디 연구소 JoPD LAB,ComfyUI Complete Guide Lecture Part 7: ControlNet and IP Adapter Tutorial,https://www.youtube.com/watch?v=r_sAjsMWXlk,ControlNet Pose & Canny (ControlNet Pose & Canny),27798,2025-08-09,08:16,496,2.6,40.99,111.13,,
AI Ninja,Krea 2 Image-to-Image Explained | Why It Isn't an Edit Model + Better ComfyUI Workflows,https://www.youtube.com/watch?v=iYuVZqEVUPQ,Stable Diffusion (Stable Diffusion),26482,2026-07-10,15:31,931,63.04,48.53,-0.67,,
AI Made Easier,Installing Custom Nodes In Comfy UI Is Easy!,https://www.youtube.com/watch?v=67h87oHQPn8,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Custom Nodes)",25695,2024-08-09,04:14,254,-38.98,-68.44,32.52,,
Latent Vision,Throwing data to your face (models)!,https://www.youtube.com/watch?v=oBKcjY-JO3Y,"Stable Diffusion (Stable Diffusion, IPAdapter & Transfer, AnimateDiff & AI Video)",25489,2024-08-09,20:34,1234,-4.16,43.94,-31.09,,
Nerdy Rodent,How To Use AnimateDiff for Video To Video in ComfyUI,https://www.youtube.com/watch?v=kJp8JzA2aVU,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",25009,2024-08-09,09:20,560,39.68,-54.34,43.78,,
ControlAltAI,"ComfyUI for Stable Diffusion Tutorial (Basics, SDXL & Refiner Workflows)",https://www.youtube.com/watch?v=mUqzA5D0k9E,"Beginner Guides (Beginner Guides, Stable Diffusion)",23924,2024-08-09,53:24,3204,-34.38,-15.04,27.67,,
Rudy's Hobby Channel,ComfyUI 02 - SDXL Refiner Workflow,https://www.youtube.com/watch?v=ATIpqMfqEX4,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",23823,2023-08-10,09:52,592,65.47,-47.96,-3.73,,
James Doss AI,"Ultimate Z Image Turbo Guide + ComfyUI (Install, LoRA, Inpaint, Img2Img)",https://www.youtube.com/watch?v=3Z9LTRN8ci4,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",23769,2025-12-12,11:14,674,32.65,88.09,-35.96,,
Nekodificador Lab,The BEST model in-store by far (Flux Klein at ComfyUI),https://www.youtube.com/watch?v=og_W2IQlpRI,"Stable Diffusion (Stable Diffusion, Flux Model Workflows, AnimateDiff & AI Video)",23282,2026-04-11,17:01,1021,-10.92,72.12,6.41,,
ControlAltAI,ComfyUI: IP Adapter Clothing Style (Tutorial),https://www.youtube.com/watch?v=YG6oif_nEGk,IPAdapter & Transfer (IPAdapter & Transfer),22728,2024-08-09,19:01,1141,-41.86,12.78,-33.33,,
ComfyUI,ComfyUI Tutorial for Beginners: Full Node Graph Basics (2026),https://www.youtube.com/watch?v=TQhIYT1ZYGQ,"Beginner Guides (Beginner Guides, Node Graph Architecture)",22595,2026-07-31,01:12:16,4336,-51.85,-33.72,54.59,,
ComfyUI Workflow Blog,😱Flux Killer? SDXL ComfyUI Workflow Better Image Quality with Daemon Node in 5 Simple Steps Tutorial,https://www.youtube.com/watch?v=UaxX5nN2erA,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Flux Model Workflows, AnimateDiff & AI Video)",22474,2025-08-09,09:34,574,59.68,-21.84,20.67,,
Jerry Davos AI,IC Light Changer For Videos With AnimateDiff and ComfyUI,https://www.youtube.com/watch?v=q__YTKxtQAE,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",22397,2024-08-09,14:47,887,24.67,-59.63,47.67,,
SOTAI,"Flux ComfyUI Secrets: Upscale, Low VRAM, Real Skin & Faster Results",https://www.youtube.com/watch?v=sVzQosJZWk8,"Flux Model Workflows (Flux Model Workflows, Upscaling & Hires Fix)",22221,2025-08-09,12:04,724,58.85,28.19,39.61,,
Scott Detweiler,"SDXL 1.0 IS HERE!  Were to get it, how to use it, and what to expect.",https://www.youtube.com/watch?v=t5yAHGmqeqc,Stable Diffusion (Stable Diffusion),22130,2023-08-10,05:39,339,52.56,69.25,-0.26,,
CaoCao2025,Wan 2.2 Image-to-Video 14B GGUF | Beginner ComfyUI Workflow,https://www.youtube.com/watch?v=vwu0KwxVNGo,"Beginner Guides (Beginner Guides, Node Graph Architecture, AnimateDiff & AI Video)",21219,2026-01-11,06:50,410,-17.67,-28.18,61.14,,
AI Voice Tutor,Stable Diffusion XL (SDXL) Turbo Tutorial – Three Different Methods,https://www.youtube.com/watch?v=XWFTgJl3VdU,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",21213,2024-08-09,06:25,385,45.24,71.07,-28.7,,
Tecnolitas,🟩 13 - ComfyUI: De IMAGEN a VIDEO y TEXTO a VIDEO - TUTORIAL,https://www.youtube.com/watch?v=bXUY5Xss2L0,AnimateDiff & AI Video (AnimateDiff & AI Video),21128,2024-08-09,23:42,1422,66.45,-2.49,75.29,,
NVIDIA Studio and Max Novak,Get Started in ComfyUI w/ Max Novak: Beginner Tutorial/Guide,https://www.youtube.com/watch?v=tuXveeHJpDA,"Beginner Guides (Beginner Guides, AnimateDiff & AI Video)",21027,2026-03-12,15:08,908,-38.5,2.1,75.86,,
pixaroma,ComfyUI Tutorial Series Ep 61: USO - Unified Style and Subject-Driven Generation,https://www.youtube.com/watch?v=1m15uJfZED8,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",21026,2025-10-13,13:07,787,36.17,-49.66,-11.15,,
Monzon Media,Comfyui 101:  Transitioning SDXL to a Flux Dev Workflow | Part 5,https://www.youtube.com/watch?v=DBoms31-dVg,"Beginner Guides (Beginner Guides, Node Graph Architecture, Stable Diffusion, Flux Model Workflows)",20981,2025-08-09,19:30,1170,-6.43,-3.18,28.15,,
MDMZ,LTX Director 2.0: FREE AI Videos With FULL Control | ComfyUI Tutorial,https://www.youtube.com/watch?v=GpsS9YW2MQk,Beginner Guides (Beginner Guides),20974,2026-07-30,12:14,734,-38.57,41.95,65.21,,
FutuTek,"How to Upscale, Restore & Enhance Images in 1 Click with ComfyUI",https://www.youtube.com/watch?v=tLi-BygaKpY,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Upscaling & Hires Fix)",20857,2026-02-10,02:38,158,98.08,-16.77,21.23,,
Warm Diffusion,Flux IpAdapter Complete Tutorial - with Comfyui Workflow,https://www.youtube.com/watch?v=2oceUfgzAE4,"Node Graph Architecture (Node Graph Architecture, Flux Model Workflows, IPAdapter & Transfer)",20744,2025-08-09,05:37,337,-1.31,-20.82,-3.58,,
Bored Coder,Flux 2 Klein Control Net ComfyUI Workflow (Pose + Depth + Line Art),https://www.youtube.com/watch?v=-ZyGkd0uRk8,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Flux Model Workflows, ControlNet Pose & Canny)",20540,2026-03-12,03:43,223,27.06,-11.5,11.09,,
Curious Refuge,Which Node-Based AI Tools Are Actually Worth It?,https://www.youtube.com/watch?v=MxD0qlpQKI0,AnimateDiff & AI Video (AnimateDiff & AI Video),20217,2026-04-11,21:47,1307,66.79,8.73,101.14,,
pixaroma,ComfyUI Tutorial Series Ep 54: Create Vector SVG Designs with Flux Dev & Kontext,https://www.youtube.com/watch?v=RUWwC7acHZs,Flux Model Workflows (Flux Model Workflows),19987,2025-08-09,13:14,794,16.19,29.37,43.22,,
Urban Decoders,FLUX Kontext Dev COMPLETE Comfyui  Installation and Beginners Guide,https://www.youtube.com/watch?v=JoA0Saf1Pgo,"Beginner Guides (Beginner Guides, Stable Diffusion, Flux Model Workflows)",19943,2025-08-09,10:31,631,-10.49,10.53,19.19,,
unComfyUI,ComfyUI Text to Image - SD1.5 SDXL Workflow,https://www.youtube.com/watch?v=Vzo0-0nszF0,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion)",19785,2025-08-09,14:02,842,49.36,-33.39,-10.94,,
AI Made Easier,Upscaling In Comfy UI Done Easy!,https://www.youtube.com/watch?v=or2xaftZXvE,"AnimateDiff & AI Video (AnimateDiff & AI Video, Upscaling & Hires Fix)",19722,2024-08-09,13:12,792,107.72,3.58,46.45,,
Carlos Alarcón - AI,Hyperrealistic Images! Complete Flux.1 Tutorial with ComfyUI - FREE!,https://www.youtube.com/watch?v=YIQXuNuwYf8,"Flux Model Workflows (Flux Model Workflows, AnimateDiff & AI Video)",19665,2025-08-09,13:53,833,20.52,43.76,53.26,,
Vladimir Chopine [GeekatPlay],Insane ComfyUI Upgrade: 165 Custom Nodes That Actually Work,https://www.youtube.com/watch?v=XVuN4igXdoQ,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video, Custom Nodes)",19646,2025-08-09,47:04,2824,-15.88,-102.31,50.32,,
DreamingAI,Mastering ComfyUI: How to Bring Sketches to Life with Controlled Style (IPAdapter + ControlNet),https://www.youtube.com/watch?v=yKrEoBwfiQg,"ControlNet Pose & Canny (ControlNet Pose & Canny, IPAdapter & Transfer, AnimateDiff & AI Video)",19475,2024-08-09,10:41,641,30.49,55.76,84.28,,
Prompting Pixels,4 Ways to Upscale Images with Z-Image Turbo,https://www.youtube.com/watch?v=AZweA6pY2Lo,Upscaling & Hires Fix (Upscaling & Hires Fix),19400,2026-02-10,06:12,372,115.19,11.18,18.26,,
PixelEasel,ComfyUI Product Photography Inpainting workflow #comfyui #controlnet  #ipadapter  #workflow,https://www.youtube.com/watch?v=k76f8aVgS4c,"Node Graph Architecture (Node Graph Architecture, ControlNet Pose & Canny, IPAdapter & Transfer)",19113,2024-08-09,04:32,272,1.44,-36.43,-28.71,,
Latent Vision,Upscale from pixels to real life,https://www.youtube.com/watch?v=kBFMKroTuXE,Upscaling & Hires Fix (Upscaling & Hires Fix),19050,2024-08-09,20:42,1242,118.84,8.2,29.02,,
What Dreams Cost,"The EASIEST Way to Make First Frame/Last Frame LTX 2.3 Videos, Using Custom ComfyUI Nodes!",https://www.youtube.com/watch?v=aXDIr8eNovI,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",18961,2026-04-11,05:19,319,5.43,-58.95,49.35,,
CHILDISH YT,ComfyUI Hi-Res Fix Upscaling Workflow Explained in detail | ComfyUI Tutorial | Hi-Res Fix ComfUI,https://www.youtube.com/watch?v=NWXk1lxVDLc,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",18925,2023-08-10,10:51,651,94.68,-56.06,9.39,,
Arctic Latent,Master WAN 2.2 in ComfyUI – Complete Video Generation Workflow,https://www.youtube.com/watch?v=ymjQ3KKsSHk,"Node Graph Architecture (Node Graph Architecture, AnimateDiff & AI Video)",18578,2026-02-10,02:02:12,7332,39.36,-52.15,56.95,,
Scott Detweiler,"ComfyUI, without the noodles?  Stable Swarm for those who want a simpler interface for your AI Art",https://www.youtube.com/watch?v=M-C5eeDN7Ew,Beginner Guides (Beginner Guides),18551,2024-08-09,05:48,348,-50.39,36.03,30.87,,
Latent Vision,Making Trading Cards with ComfyUI,https://www.youtube.com/watch?v=Rl4YCX8ULDw,Beginner Guides (Beginner Guides),18398,2024-08-09,20:51,1251,-68.0,26.01,59.15,,
ComfyUI,ComfyUI Subgraphs: Make Complex Workflows Clean & Efficient,https://www.youtube.com/watch?v=xgQoGT-VpxE,Node Graph Architecture (Node Graph Architecture),18143,2025-08-09,01:01,61,-14.95,-86.66,5.86,,
pixaroma,"ComfyUI Tutorial Series Ep 43: KayTool – Align Nodes, Tweak Image Colors, Monitor Resources",https://www.youtube.com/watch?v=bIcSx-t60_0,Node Graph Architecture (Node Graph Architecture),17850,2025-08-09,13:14,794,20.12,-87.08,28.74,,
Reality Check VR,The Ultimate ComfyUI Img2Img Workflow: SDXL All-in-One Guide! 💪,https://www.youtube.com/watch?v=RP3Bbhu1vXE,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, Custom Nodes)",17749,2023-08-10,20:53,1253,-44.33,-76.09,21.83,,
The 3-Minute Node,🟢 ComfyUI Face Lock Tutorial: IPAdapter FaceID Plus Workflow Guide (ComfyUI Shortcut),https://www.youtube.com/watch?v=Q8ymEUprDaM,"Node Graph Architecture (Node Graph Architecture, IPAdapter & Transfer)",17742,2025-12-12,02:34,154,-21.09,-38.43,-20.57,,
Latent Vision,Why I ditched ComfyUI for Diffusers,https://www.youtube.com/watch?v=XogoQnkQUO8,Beginner Guides (Beginner Guides),17610,2026-04-11,14:54,894,0.55,9.93,-120.0,,
CaoCao2025,How to use controlnet in comfyui (A Beginner's Guide ComfyUI Stable Diffusion),https://www.youtube.com/watch?v=w0Adtid0cmY,"Beginner Guides (Beginner Guides, Stable Diffusion, ControlNet Pose & Canny, Custom Nodes)",17554,2025-08-09,04:17,257,-54.96,-37.94,18.02,,
Amir Ferdos,Complete Guide to Installing Control Net on ComfyUI + Tips and Tricks for Preview and custom path,https://www.youtube.com/watch?v=CkqjkRDguXY,"Stable Diffusion (Stable Diffusion, AnimateDiff & AI Video)",17480,2023-08-10,24:09,1449,17.18,106.01,-25.35,,
CHILDISH YT,ComfyUI Img2Img Workflow With Latent Hires | Lora + Vae Workflow | ComfyUI Workflows,https://www.youtube.com/watch?v=LGNUjZyYmcQ,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",17357,2023-08-10,09:33,573,71.64,-41.38,11.6,,
AxiomGraph,Krea 2 Image Editing Workflow | ComfyUI Tutorial,https://www.youtube.com/watch?v=JoB5_2_-ohc,"Node Graph Architecture (Node Graph Architecture, Stable Diffusion, AnimateDiff & AI Video)",16890,2026-07-10,10:02,602,52.56,-43.78,13.38,,
Scott Detweiler,ComfyUI - Live Stream!  Let's make some amazing art with Stable Diffusion!,https://www.youtube.com/watch?v=Pog7CoRKQRw,Stable Diffusion (Stable Diffusion),16431,2024-08-09,01:35:11,5711,41.86,120.0,10.22,,
RyanOnTheInside,Comfyui For Beginners - First Workflow,https://www.youtube.com/watch?v=xoq5IesqCUE,"Beginner Guides (Beginner Guides, Node Graph Architecture, AnimateDiff & AI Video)",16390,2025-08-09,11:38,698,-40.4,-24.55,67.31,,
IA Paso a Paso,"ComfyUI Complete Tutorial: Flux Dev, Stable Diffusion 3.5, and More! | Ultimate Guide",https://www.youtube.com/watch?v=HXo47zMFQyk,"Stable Diffusion (Stable Diffusion, Flux Model Workflows)",16335,2025-08-09,31:38,1898,-7.31,50.0,22.12,,
MIMICPC,"Flux Tutorial 2: Mastering Image-to-Image, Inpainting, Lora, IP Adapter & ControlNet",https://www.youtube.com/watch?v=tZOCYFfhYG0,"Beginner Guides (Beginner Guides, Node Graph Architecture, Stable Diffusion, Flux Model Workflows, ControlNet Pose & Canny)",16167,2025-08-09,07:34,454,5.57,-2.05,40.48,,
